,smiles,MW,LogP,NumHetAtoms,NumAromRings,NumAliphaticRings,RNH2,Ar_N,Pyr,Cyan,CCCC(C)CC#N
2758,Cc1ccc(C)c(NC(=O)CN2C(=O)C[C@H](C(=O)Nc3ccccc3)C2=O)c1,379.153,2.256,7.0,2.0,1.0,0.0,0.0,0.0,0.0,
2759,Cc1cccc(N2C[C@H](C(=O)N/N=C/c3ccc(C(=O)[O-])cc3)C2=O)c1,350.115,0.472,7.0,2.0,1.0,0.0,0.0,0.0,0.0,
2760,COc1c(C)cccc1N1C[C@H](C(=O)NCC(=O)c2ccccc2)C(=O)N1,367.153,1.47,7.0,2.0,1.0,0.0,0.0,0.0,0.0,
2761,Cc1cccc(N2C[C@H](C(=O)Nc3ccc(C(=O)[O-])cc3)C(=O)NC2=S)c1,382.087,0.835,8.0,2.0,1.0,0.0,0.0,0.0,0.0,
2762,Cc1cccc(NC(=O)[C@H]2CC(=O)N(Cc3ccc(C(=O)[O-])cc3)C2=O)c1,365.114,0.872,7.0,2.0,1.0,0.0,0.0,0.0,0.0,
2763,CNC(=O)c1ccccc1N1C(=O)C[C@H](C(=O)Nc2cccc(C)c2)C1=O,365.138,1.873,7.0,2.0,1.0,0.0,0.0,0.0,0.0,
2764,Cc1cccc(NC(=O)[C@H]2CC(=O)N(c3ccccc3C(=O)[O-])C2=O)c1,351.099,0.877,7.0,2.0,1.0,0.0,0.0,0.0,0.0,
2765,Cc1cccc(NC(=O)[C@H]2CC(=O)N(c3ccc(C(=O)[O-])cc3)C2=O)c1,351.099,0.877,7.0,2.0,1.0,0.0,0.0,0.0,0.0,
2766,Cc1cccc(N2C(=O)C[C@H](C(=O)Nc3ccc(C(=O)[O-])cc3)C2=O)c1,351.099,0.877,7.0,2.0,1.0,0.0,0.0,0.0,0.0,
2767,Cc1cccc(N2CNC(=O)[C@@H](C(=O)Nc3ccc(C(=O)[O-])cc3)C2)c1C,366.146,0.816,7.0,2.0,1.0,0.0,0.0,0.0,0.0,
2768,Cc1cccc(NC(=O)[C@H]2CC(=O)N(c3ccccc3C(=O)[O-])C2=S)c1,367.076,1.678,7.0,2.0,1.0,0.0,0.0,0.0,0.0,
2769,Cc1cccc(N2C[C@H](C(=O)Nc3ccccc3)S(=O)(=O)CCC2=O)c1,372.114,2.154,7.0,2.0,1.0,0.0,0.0,0.0,0.0,
2770,C=C1NC(=O)N(C(=O)c2ccc(C(=O)[O-])cc2)CCN1c1cccc(C)c1,364.13,1.502,7.0,2.0,1.0,0.0,0.0,0.0,0.0,
2771,Cc1ccc(S(=O)(=O)N2CC[NH+](Cc3ccc(F)cc3)CC2)c(O)c1,365.133,0.929,7.0,2.0,1.0,0.0,0.0,0.0,0.0,
2772,Cc1cccc(N2C[C@H](C(=O)Nc3cccc(C(=O)[O-])c3)C(=O)NC2=S)c1,382.087,0.835,8.0,2.0,1.0,0.0,0.0,0.0,0.0,
2773,Cc1ccccc1NC(=O)c1ccc([N+](=O)[O-])cc2cccc1-2,306.1,4.26,5.0,1.0,2.0,0.0,0.0,0.0,0.0,
2774,Cc1ccccc1C(=O)Nc1ccc(-c2ccc([N+](=O)[O-])cc2)o1,322.095,4.416,6.0,3.0,0.0,0.0,0.0,0.0,0.0,
2775,Cc1ccccc1NC(=O)c1ccc(-c2ccc([N+](=O)[O-])cc2)o1,322.095,4.416,6.0,3.0,0.0,0.0,0.0,0.0,0.0,
2776,Cc1cccc(C)c1NC(=O)c1cc2ccccc2[nH]c1=O,292.121,3.397,4.0,3.0,0.0,0.0,1.0,1.0,0.0,
2777,Cc1ccccc1C(=O)Nc1ccc(C(=O)c2ccco2)o1,295.084,3.664,5.0,3.0,0.0,0.0,0.0,0.0,0.0,
2778,Cc1ccc2c(c1)c(=O)n(-c1cccnc1)c(=O)c1ccccc12,314.106,3.208,4.0,4.0,0.0,0.0,2.0,1.0,0.0,
2779,Cc1ccc(N2C(=O)c3ccccc3[C@@H]2c2cccnc2)cc1O,316.121,3.845,4.0,3.0,1.0,0.0,1.0,1.0,0.0,
2780,Cc1ccc2c(c1)c(=O)n(-c1ccc(Cl)cc1)c1cccnc21,320.072,4.501,4.0,4.0,0.0,0.0,2.0,2.0,0.0,
2781,Cc1ccc(N2Nc3cccnc3-c3ccc(C)cc3C2=O)cc1,315.137,4.353,4.0,3.0,1.0,0.0,1.0,1.0,0.0,
2782,Cc1ccc2c(c1)[C@H](c1cccnc1)C(=O)Nc1ccccc1-2,300.126,4.141,3.0,3.0,1.0,0.0,1.0,1.0,0.0,
2783,Cc1cccc(N2C(=O)c3ccccc3[C@@H]2c2cccnc2)c1O,316.121,3.845,4.0,3.0,1.0,0.0,1.0,1.0,0.0,
2784,COc1ccccc1C(=O)Nc1ccc(O)c(C)c1,257.105,2.962,4.0,2.0,0.0,0.0,0.0,0.0,0.0,
2785,COc1cccc(C(=O)Nc2ccc(O)cc2)c1,243.09,2.653,4.0,2.0,0.0,0.0,0.0,0.0,0.0,
2786,COc1ccccc1C(=O)Nc1ccc([N+](=O)[O-])cc1,272.08,2.856,6.0,2.0,0.0,0.0,0.0,0.0,0.0,
2787,COc1ccccc1/C=N/NC(=O)c1ccccc1,254.106,2.459,4.0,2.0,0.0,0.0,0.0,0.0,0.0,
2788,COc1cccc(C(=O)Nc2ccccc2O)c1,243.09,2.653,4.0,2.0,0.0,0.0,0.0,0.0,0.0,
2789,COc1ccccc1[C@H](C#N)c1ccc(O)cc1O,255.09,2.762,4.0,2.0,0.0,0.0,0.0,0.0,0.0,
2790,COc1ccccc1NC(=O)c1ccc([N+](=O)[O-])cc1,272.08,2.856,6.0,2.0,0.0,0.0,0.0,0.0,0.0,
2791,COc1ccccc1C(=O)Nc1ccc(C#N)cc1,252.09,2.819,4.0,2.0,0.0,0.0,0.0,0.0,0.0,
2792,COc1ccccc1/C=N/NC(=O)c1ccc(C)cc1,268.121,2.768,4.0,2.0,0.0,0.0,0.0,0.0,0.0,
2793,COc1ccccc1/C=N/NC(=O)c1ccc(F)cc1,272.096,2.598,5.0,2.0,0.0,0.0,0.0,0.0,0.0,
2794,COc1cccc(C(=O)Nc2ccc(F)cc2)c1,245.085,3.087,4.0,2.0,0.0,0.0,0.0,0.0,0.0,
2795,COc1ccc(-c2nnc(SCc3ccccc3)nc2N2CCOCC2)nc1,395.142,3.071,8.0,3.0,1.0,0.0,4.0,1.0,0.0,
2796,COc1ccccc1-c1nnc(SCC(=O)N2CCCCC2)n1C1=CC=C1,382.146,3.469,7.0,2.0,2.0,0.0,3.0,0.0,0.0,
2797,CCOc1ccc(N2C[C@H](C(=O)NC(C)C)C(=O)NC2=O)cc1C,333.169,1.591,7.0,1.0,1.0,0.0,0.0,0.0,0.0,
2798,CCOc1cccc(NC(=O)[C@H]2CC(=O)N(C(C)=O)C2=C(C)C)c1,330.158,2.713,6.0,1.0,1.0,0.0,0.0,0.0,0.0,
2799,COc1ccc(NC(=O)[C@H]2CCCC[C@@H]2C(=O)[O-])c(OC)c1OC,336.145,1.207,7.0,1.0,1.0,0.0,0.0,0.0,0.0,
2800,CCOC(=O)c1ccc(NC(=O)[C@H]2CCCC[C@@H]2C(=O)[O-])cc1O,334.13,1.064,7.0,1.0,1.0,0.0,0.0,0.0,0.0,
2801,CCOc1ccc(N2C(=O)C(C)=C(C(C)=O)[C@H]2C(=O)OC)cc1OC,347.137,1.888,7.0,1.0,1.0,0.0,0.0,0.0,0.0,
2802,CCOc1ccc(NC(=O)[C@H]2CCCC[C@@H]2C(=O)[O-])cc1OC(C)=O,348.145,1.505,7.0,1.0,1.0,0.0,0.0,0.0,0.0,
2803,CC(C)c1ccc(NC(=O)[C@H]2CCCN2C(=O)OC(C)(C)C)o1,322.189,3.741,6.0,1.0,1.0,0.0,0.0,0.0,0.0,
2804,CCOc1ccc(NC(=O)[C@H]2CCCN2C(=O)OC(C)(C)C)cc1,334.189,3.423,6.0,1.0,1.0,0.0,0.0,0.0,0.0,
2805,COc1ccc(C(=O)N2CCC(C(=O)NC(C)C)C(=O)[C@@H]2C)cc1,332.174,1.639,6.0,1.0,1.0,0.0,0.0,0.0,0.0,
2806,CCOc1ccc(-n2c(=O)c(C)c(C(C)C)c(=O)n2C(C)=O)cc1,330.158,2.49,6.0,2.0,0.0,0.0,2.0,0.0,0.0,
2807,COc1ccc(C(=O)N2CCC(C(=O)NC(C)C)CC2)c(O)c1OC,350.184,1.786,7.0,1.0,1.0,0.0,0.0,0.0,0.0,
2808,CCOc1ccc(N2C(=O)C(C)=C(C(C)=O)[C@H]2C(=O)OC)cc1,317.126,1.879,6.0,1.0,1.0,0.0,0.0,0.0,0.0,
2809,CCOc1ccc(N2C(=O)C(C)=C(C(C)=O)[C@@H]2C(=O)OC)cc1OC,347.137,1.888,7.0,1.0,1.0,0.0,0.0,0.0,0.0,
2810,CCOc1ccc([C@H]2C(C(C)=O)=C(C)NC(=S)N2C(C)=O)cc1,332.119,2.726,6.0,1.0,1.0,0.0,0.0,0.0,0.0,
2811,COc1cccc(NC(=O)[C@H]2CC(=O)N(C(C)C)C(=O)N2C)c1C,333.169,2.003,7.0,1.0,1.0,0.0,0.0,0.0,0.0,
2812,COc1ccc(NC(=O)C2CCN(C(=O)[O-])C(C)(C)C2)c(Cl)c1,339.112,2.121,7.0,1.0,1.0,0.0,0.0,0.0,0.0,
2813,COc1cccc(NC(=O)C2=C(C)NC(=S)N[C@@H]2CC(C)=O)c1,333.115,1.733,7.0,1.0,1.0,0.0,0.0,0.0,0.0,
2814,CCOc1ccc([C@H]2NC(=O)NC(C)=C2C(=O)OC(C)C)cc1O,334.153,2.37,7.0,1.0,1.0,0.0,0.0,0.0,0.0,
2815,COc1ccc(C(=O)N2CCN(c3ccccc3)CC2)c(C(C)=O)c1C,352.179,3.169,5.0,2.0,1.0,0.0,0.0,0.0,0.0,
2816,CCCNC(=O)c1cc(C(=O)N2CCc3ccccc3C2)ccc1OC,352.179,3.034,5.0,2.0,1.0,0.0,0.0,0.0,0.0,
2817,COc1cccc(C(=O)N2CC[NH+](Cc3ccccc3F)CC2)c1C,343.182,1.684,5.0,2.0,1.0,0.0,0.0,0.0,0.0,
2818,COc1ccc(CCN2C(=O)C[C@H](c3ccccc3OC)C2=O)cc1,339.147,2.789,5.0,2.0,1.0,0.0,0.0,0.0,0.0,
2819,CCOc1ccc(C(=O)N2CCN(c3ccccc3)CC2)c(OC)c1,340.179,3.056,5.0,2.0,1.0,0.0,0.0,0.0,0.0,
2820,CCc1ccccc1N1CCN(C(=O)c2cccc(OC)c2C(=O)[O-])CC1,367.166,1.583,6.0,2.0,1.0,0.0,0.0,0.0,0.0,
2821,CCOc1ccc(C(=O)N2CCN(c3ccccc3)CC2)cc1OCC,354.194,3.446,5.0,2.0,1.0,0.0,0.0,0.0,0.0,
2822,COc1cccc(C(=O)N2CCN(C(=O)c3ccccc3C)CC2)c1C,352.179,2.91,5.0,2.0,1.0,0.0,0.0,0.0,0.0,
2823,CCOc1ccc(C(=O)N2CCN(C(=O)c3ccccc3)CC2)cc1,338.163,2.684,5.0,2.0,1.0,0.0,0.0,0.0,0.0,
2824,COc1ccc(C[NH+]2CCN(c3cccc(Cl)c3)CC2)cc1OC,347.152,2.262,5.0,2.0,1.0,0.0,0.0,0.0,0.0,
2825,COc1c(C(=O)N2CCN(c3ccccc3)CC2)ccc(C(C)C)c1O,354.194,3.487,5.0,2.0,1.0,0.0,0.0,0.0,0.0,
2826,CCOc1cc(C[NH+]2CCN(c3ccccc3F)CC2)ccc1OC,345.197,2.138,5.0,2.0,1.0,0.0,0.0,0.0,0.0,
2827,CCOc1ccc(C(=O)N2CCN(c3ccccc3)CC2)c(OC)c1OC,370.189,3.065,6.0,2.0,1.0,0.0,0.0,0.0,0.0,
2828,CCOc1ccc(C(=O)N2CC[NH+](Cc3ccccc3F)CC2)cc1,343.182,1.765,5.0,2.0,1.0,0.0,0.0,0.0,0.0,
2829,COc1ccc(C[NH+]2CCN(c3ccccc3F)CC2)c(OC)c1C,345.197,2.056,5.0,2.0,1.0,0.0,0.0,0.0,0.0,
2830,COc1ccc(C(=O)N2CCc3ccccc3C2[C@H](C)C(=O)[O-])cc1,338.14,1.821,5.0,2.0,1.0,0.0,0.0,0.0,0.0,
2831,COc1ccc(C[NH+]2CCN(c3ccccc3C)CC2)c(OC)c1OC,357.217,1.926,5.0,2.0,1.0,0.0,0.0,0.0,0.0,
2832,CC(C)c1cccc(C(=O)N2CCN(C(=O)c3ccccc3)CC2=O)c1,350.163,2.935,5.0,2.0,1.0,0.0,0.0,0.0,0.0,
2833,CC(=O)c1ccccc1N1CC[NH+](Cc2ccccc2C(C)(C)C)OC1,353.222,2.981,4.0,2.0,1.0,0.0,0.0,0.0,0.0,
2834,CCOc1cccc(C(=O)N2CCN(C(=O)c3ccccc3C)CC2)c1,352.179,2.992,5.0,2.0,1.0,0.0,0.0,0.0,0.0,
2835,CC(=O)C1CCN(c2ccc(NC(=O)COc3cc(C)cc(C)c3C)cc2)CC1,394.226,4.435,5.0,2.0,1.0,0.0,0.0,0.0,0.0,
2836,CC(=O)C1CCN(c2ccc(NC(=O)COc3cc(C)cc(C)c3)cc2)CC1,380.21,4.126,5.0,2.0,1.0,0.0,0.0,0.0,0.0,
2837,Cc1ccc(C(=O)Nc2ccc(C(=O)N3CCCCC3)cc2)cc1Br,400.079,4.636,5.0,2.0,1.0,0.0,0.0,0.0,0.0,
2838,COc1ccccc1[C@H]1C(C(C)=O)=C(C)NC(=O)N1Cc1ccccc1C,364.179,4.133,5.0,2.0,1.0,0.0,0.0,0.0,0.0,
2839,COc1cccc(C(=O)N2CCC(C(=O)NCc3ccc(C)cc3C)CC2)c1C,394.226,3.789,5.0,2.0,1.0,0.0,0.0,0.0,0.0,
2840,COc1ccccc1NC(=O)C1CCN(C(=O)Cc2ccc(C(C)(C)C)cc2)CC1,408.241,4.413,5.0,2.0,1.0,0.0,0.0,0.0,0.0,
2841,COc1ccccc1NC(=O)C1CCN(C(=O)CCc2ccc(C)cc2C)CC1,394.226,4.122,5.0,2.0,1.0,0.0,0.0,0.0,0.0,
2842,COc1ccccc1[C@H]1CC(C(C)=O)=C(C)N1c1ccc(Br)c(O)c1,401.063,4.978,5.0,2.0,1.0,0.0,0.0,0.0,0.0,
2843,Cc1cc(C)c(OCC(=O)Nc2ccccc2C(=O)N2CCCCCC2)cc1C,394.226,4.646,5.0,2.0,1.0,0.0,0.0,0.0,0.0,
2844,Cc1cc(C)c(C)c(OCC(=O)Nc2ccc(N3CCCCC3)c(Cl)c2)c1,386.176,5.273,5.0,2.0,1.0,0.0,0.0,0.0,0.0,
2845,COc1ccccc1NC(=O)C1CCN(C(=O)Cc2ccc(C(C)C)cc2)CC1,394.226,4.238,5.0,2.0,1.0,0.0,0.0,0.0,0.0,
2846,COc1ccccc1[C@H]1CC(=O)N(c2ccc(Br)cc2)C(C)(C)C1=O,401.063,4.326,5.0,2.0,1.0,0.0,0.0,0.0,0.0,
2847,CCc1cccc(C)c1NC(=O)C1CCN(C(=O)c2ccc(OC)cc2C)CC1,394.226,4.365,5.0,2.0,1.0,0.0,0.0,0.0,0.0,
2848,Cc1ccc(C(=O)Nc2ccc(C(=O)N3CCCCCC3)cc2)c(Cl)c1C,384.16,5.225,5.0,2.0,1.0,0.0,0.0,0.0,0.0,
2849,Cc1cc(C)c(C)c(NC(=O)CN2Cc3cc(Br)ccc3C2=O)c1,386.063,3.969,5.0,2.0,1.0,0.0,0.0,0.0,0.0,
2850,CC1=C(C(=O)Nc2cc(C)ccc2C)C2=CC=CN=C[C@@H](C)C[C@H]2n2ncnc2N1,402.217,4.325,7.0,2.0,2.0,0.0,3.0,0.0,0.0,
2851,COC(=O)c1c(C)[nH]c(=O)n1-c1ccccc1OCc1ccco1,328.106,2.433,7.0,3.0,0.0,0.0,2.0,0.0,0.0,
2852,O=C(N[C@@H]1CCCCC1=O)c1ccc(NC(=O)c2ccco2)c(O)c1,342.122,2.479,7.0,2.0,1.0,0.0,0.0,0.0,0.0,
2853,C[C@H]1CCc2c(sc(NC(=O)c3ccc(F)cc3)c2C(=O)[O-])O1,334.055,2.216,7.0,2.0,1.0,0.0,0.0,0.0,0.0,
2854,COC(=O)c1c(C)[nH]c(=O)n1-c1ccccc1NC(=O)c1ccccc1,351.122,2.513,7.0,3.0,0.0,0.0,2.0,0.0,0.0,
2855,C[C@H]1CN(C(=O)c2ccccc2Cl)S(=O)(=O)c2ccccc2O1,351.033,2.952,7.0,2.0,1.0,0.0,0.0,0.0,0.0,
2856,O=C(Nc1ccc(NC(=O)[C@@H]2CCCC2=O)cc1)c1ccco1,312.111,2.84,6.0,2.0,1.0,0.0,0.0,0.0,0.0,
2857,O=C(N/C(=C\c1ccco1)C(=O)N1CCCCC1=O)c1ccc(F)cc1,356.117,2.729,7.0,2.0,1.0,0.0,0.0,0.0,0.0,
2858,C[C@H]1CCCN1S(=O)(=O)c1ccccc1NC(=O)c1ccco1,334.099,2.705,7.0,2.0,1.0,0.0,0.0,0.0,0.0,
2859,COC(=O)C1=C(C)Nc2ccc(OC)cc2[C@@H]1c1ccccc1[N+](=O)[O-],354.122,3.608,7.0,2.0,1.0,0.0,0.0,0.0,0.0,
2860,O=C1CCC[C@H]1C(=O)N/N=C/c1ccc(-c2ccc(Cl)cc2)o1,330.077,3.419,6.0,2.0,1.0,0.0,0.0,0.0,0.0,
2861,COC(=O)[C@H]1CCc2ccccc2N1C(=O)c1ccccc1[N+](=O)[O-],340.106,2.729,7.0,2.0,1.0,0.0,0.0,0.0,0.0,
2862,O=C(N/C(=C\c1ccco1)C(=O)N1CCCC1=O)c1ccc(F)cc1,342.102,2.339,7.0,2.0,1.0,0.0,0.0,0.0,0.0,
2863,C[C@H]1CN(C(=O)c2ccccc2C(F)(F)F)OC(=O)c2ccccc21,349.093,4.037,7.0,2.0,1.0,0.0,0.0,0.0,0.0,
2864,C[C@H](Oc1ccc(Cl)cc1)C(=O)Nc1ccc2[nH]c(=O)oc2c1,332.056,3.181,7.0,3.0,0.0,0.0,1.0,0.0,0.0,
2865,COc1ccc(C(=O)Nc2sc3c(c2C(=O)[O-])CC[C@H](C)O3)cc1,346.075,2.086,7.0,2.0,1.0,0.0,0.0,0.0,0.0,
2866,C[C@H](Oc1ccc(Cl)cc1)C(=O)Nc1ccc2c(c1)OC(=O)NC2,346.072,3.348,7.0,2.0,1.0,0.0,0.0,0.0,0.0,
2867,COC(=O)C1=C(C)Nc2ccc(OC)cc2N1C(=O)c1cccs1,344.083,3.234,7.0,2.0,1.0,0.0,0.0,0.0,0.0,
2868,COC(=O)C1=C(C)Nc2ccc(OC)cc2[C@@H]1c1ccccc1ON,340.142,2.952,6.0,2.0,1.0,1.0,0.0,0.0,0.0,
2869,O=C1CS[C@@H](c2ccc(OC(F)(F)F)cc2)c2ccccc2N1,339.054,4.36,7.0,2.0,1.0,0.0,0.0,0.0,0.0,
2870,COC(=O)C1=C(c2ccccc2)OC(=O)N[C@H]1c1ccc(O)cc1O,341.09,2.463,7.0,2.0,1.0,0.0,0.0,0.0,0.0,
2871,Cc1ccccc1NC(=O)Cn1nnc(C(F)(F)F)n1,285.084,1.639,9.0,2.0,0.0,0.0,4.0,0.0,0.0,
2872,Cc1ccc(C)c(NC(=O)Cn2cc([N+](=O)[O-])nn2)c1,275.102,1.442,8.0,2.0,0.0,0.0,3.0,0.0,0.0,
2873,Cc1cccc(C)c1NC(=O)c1cc([N+](=O)[O-])nn1C,274.107,2.197,7.0,2.0,0.0,0.0,2.0,0.0,0.0,
2874,Cc1cccc(NC(=O)Cn2ncc(C(F)(F)F)n2)c1,284.088,2.244,8.0,2.0,0.0,0.0,3.0,0.0,0.0,
2875,CC1=NN(CC(=O)Nc2c(C)cccc2C)N(N)O1,263.138,0.913,7.0,1.0,1.0,1.0,0.0,0.0,0.0,
2876,Cc1ccc(Cl)cc1NC(=O)Cn1nnnc1F,269.048,1.413,8.0,2.0,0.0,0.0,4.0,0.0,0.0,
2877,Cc1cccc(NC(=O)Cn2cnc(C(F)(F)F)n2)n1,285.084,1.639,9.0,2.0,0.0,0.0,4.0,1.0,0.0,
2878,CC(C)CC(=O)Nc1ccccc1Nc1nc2ccccc2o1,309.148,4.556,5.0,3.0,0.0,0.0,1.0,0.0,0.0,
2879,CC(=O)c1ccc(NC(=O)c2cccc(Cl)c2)c2cccn12,312.067,4.048,5.0,3.0,0.0,0.0,1.0,1.0,0.0,
2880,CC(=O)c1c(C)n(Cc2ccc(F)cc2)c2ccc(F)cc12,299.112,4.479,4.0,3.0,0.0,0.0,1.0,0.0,0.0,
2881,CC(C)(C)c1ccc(-c2nc(-c3ccco3)cc(=O)o2)cc1,295.121,4.259,4.0,3.0,0.0,0.0,1.0,0.0,0.0,
2882,CC(=O)c1ccc(NC(=O)c2cc(-c3ccccc3)no2)cc1,306.1,3.797,5.0,3.0,0.0,0.0,1.0,0.0,0.0,
2883,CC(=O)Nc1c(C)n(-c2ccc(F)cc2)c2ccccc12,282.117,4.036,4.0,3.0,0.0,0.0,1.0,0.0,0.0,
2884,CC(C)c1ccc(/C=N/NC(=O)c2ccc(-c3ccco3)o2)cc1,322.132,4.427,5.0,3.0,0.0,0.0,0.0,0.0,0.0,
2885,CCOC(=O)c1cc(-c2ccc(OC)cc2)nc2ccccc12,307.121,4.087,4.0,3.0,0.0,0.0,1.0,1.0,0.0,
2886,CC(C)c1ccc(NC(=O)c2cc(-c3ccco3)no2)cc1,296.116,4.31,5.0,3.0,0.0,0.0,1.0,0.0,0.0,
2887,CCCC(=O)Nc1ccc2nc(-c3ccc(OC)cc3)oc2c1,310.132,4.242,5.0,3.0,0.0,0.0,1.0,0.0,0.0,
2888,CCOC(=O)c1ccc(-c2coc(-c3ccc(F)cc3)n2)cc1,311.096,4.324,5.0,3.0,0.0,0.0,1.0,0.0,0.0,
2889,CC(C)(C)c1ccc(-c2coc(NC(=O)c3ccco3)n2)cc1,310.132,4.484,5.0,3.0,0.0,0.0,1.0,0.0,0.0,
2890,CCOC(=O)c1cccc(NC(=S)Nc2ccc(Cl)cc2C(N)=O)c1,377.06,3.425,8.0,2.0,0.0,1.0,0.0,0.0,0.0,
2891,CCOC(=O)c1ccc(NC(=O)c2ccc(Br)cc2C(N)=O)cc1,390.022,2.977,7.0,2.0,0.0,1.0,0.0,0.0,0.0,
2892,CCOC(=O)c1cc(Cl)ccc1NC(=O)c1ccccc1C(N)=S,362.049,3.403,7.0,2.0,0.0,1.0,0.0,0.0,0.0,
2893,CCOC(=O)c1ccc(NC(=O)c2ccccc2C(N)=O)c(Cl)c1Cl,380.033,3.521,8.0,2.0,0.0,1.0,0.0,0.0,0.0,
2894,CCOC(=O)c1ccc(NC(=S)NC(=O)c2ccccc2Cl)cc1OC,392.06,3.652,8.0,2.0,0.0,0.0,0.0,0.0,0.0,
2895,CCOC(=O)c1c(NC(=O)c2ccccc2Cl)sc(C(N)=O)c1CC,380.06,3.492,8.0,2.0,0.0,1.0,0.0,0.0,0.0,
2896,CCOC(=O)c1cc(C)cc(S(=O)(=O)Nc2ccccc2Cl)c1OC,383.059,3.635,8.0,2.0,0.0,0.0,0.0,0.0,0.0,
2897,CC(=O)Nc1ccc(C(=O)Nc2ccc(Cl)cc2C(N)=O)cc1Cl,365.033,3.303,8.0,2.0,0.0,1.0,0.0,0.0,0.0,
2898,CC(=O)Nc1cc(C(=O)Nc2ccc(Br)cc2)cc(C(F)(F)F)c1,400.003,4.679,8.0,2.0,0.0,0.0,0.0,0.0,0.0,
2899,COC(=O)c1cc(C)ccc1NC(=S)NC(=O)c1cccc(Cl)c1Cl,396.01,4.215,8.0,2.0,0.0,0.0,0.0,0.0,0.0,
2900,CCOC(=O)c1ccc(NC(=S)Nc2ccc(Cl)cc2C(N)=O)cc1,377.06,3.425,8.0,2.0,0.0,1.0,0.0,0.0,0.0,
2901,CCOC(=O)c1cc(C)ccc1NC(=O)CSc1ccc(C(N)=O)cc1,372.114,3.001,7.0,2.0,0.0,1.0,0.0,0.0,0.0,
2902,CCOC(=O)c1cc(C(N)=O)sc1NC(=O)c1ccccc1Br,395.978,3.039,8.0,2.0,0.0,1.0,0.0,0.0,0.0,
2903,CCOC(=O)c1c(NC(=O)c2ccccc2Br)sc(C(N)=O)c1C,409.994,3.347,8.0,2.0,0.0,1.0,0.0,0.0,0.0,
2904,CCOC(=O)c1ccc(NC(=O)c2ccc(Br)cc2N)c(N)c1N,392.048,2.625,8.0,2.0,0.0,3.0,0.0,0.0,0.0,
2905,CC(=O)Nc1ccc(C(=O)Nc2ccc(Br)cc2C(N)=O)cc1,375.022,2.759,7.0,2.0,0.0,1.0,0.0,0.0,0.0,
2906,CCOc1ccc(NC(=O)CS(=O)(=O)c2ccccc2Cl)cc1Cl,387.01,3.805,8.0,2.0,0.0,0.0,0.0,0.0,0.0,
2907,COC(=O)c1cc(C)cc(S(=O)(=O)Nc2ccc(Br)cc2F)c1,400.973,3.484,8.0,2.0,0.0,0.0,0.0,0.0,0.0,
2908,CC1=CN(C)N(c2nc3ccccc3n2CCOc2ccccc2Cl)C(C)=C1,394.156,5.243,6.0,3.0,1.0,0.0,2.0,0.0,0.0,
2909,Cc1cc(C)n(-c2nnc(SCc3ccccc3)n2Cc2ccccc2F)n1,393.142,4.56,7.0,4.0,0.0,0.0,5.0,0.0,0.0,
2910,Cc1cc(C)nc(=O)c(-c2nnc(SCc3ccccc3)n3cccc23)c1,374.12,4.061,6.0,4.0,0.0,0.0,4.0,0.0,0.0,
2911,Cc1cc(C)nc(SCc2nc3ccccc3n2C(=O)Nc2ccccc2)n1,389.131,4.816,7.0,4.0,0.0,0.0,4.0,0.0,0.0,
2912,Cc1ccc(-n2nnc(SCc3ccccc3)c2NC(=O)c2ccco2)cc1,390.115,4.713,7.0,4.0,0.0,0.0,3.0,0.0,0.0,
2913,Cc1nnc(-c2ccccc2)n1C(=O)Nc1ccc(Cn2cccc2Cl)cc1,391.12,4.837,7.0,4.0,0.0,0.0,4.0,0.0,0.0,
2914,COC(=O)C1=C(C)NC(=S)N[C@H]1c1ccc(OCc2ccccc2Br)o1,436.009,3.587,8.0,2.0,1.0,0.0,0.0,0.0,0.0,
2915,COC(=O)C1=C(C)NC(=O)N[C@@H]1c1ccc(OCc2ccc(Br)cc2)cc1O,446.048,3.535,8.0,2.0,1.0,0.0,0.0,0.0,0.0,
2916,COC(=O)C1=C(C)NC(=O)N[C@H]1c1ccc(OCc2ccccc2Br)cc1O,446.048,3.535,8.0,2.0,1.0,0.0,0.0,0.0,0.0,
2917,COC(=O)C1=C(C)NC(=O)N[C@H]1c1ccc(OCc2ccccc2Br)o1,420.032,3.422,8.0,2.0,1.0,0.0,0.0,0.0,0.0,
2918,COC(=O)[C@H]1CCCN1S(=O)(=O)c1ccc(OCc2ccccc2)cc1Br,453.025,3.354,8.0,2.0,1.0,0.0,0.0,0.0,0.0,
2919,COC(=O)C1=C(C)NC(=S)N[C@@H]1c1ccc(OCc2ccccc2Br)o1,436.009,3.587,8.0,2.0,1.0,0.0,0.0,0.0,0.0,
2920,CC(=O)N1CCN(C(=O)CN(C(=O)Nc2ccccc2)c2ccc(Br)cc2)C1,444.08,3.136,8.0,2.0,1.0,0.0,0.0,0.0,0.0,
2921,C[C@@H](C(=O)Nc1ccc(Br)cc1)N1CCN(S(=O)(=O)c2ccccc2)CC1,451.057,2.783,8.0,2.0,1.0,0.0,0.0,0.0,0.0,
2922,COC(=O)C1=C(C)NC(=O)N[C@H]1c1ccc(OCc2ccccc2Br)cc1,430.053,3.829,7.0,2.0,1.0,0.0,0.0,0.0,0.0,
